STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,NAMELSAD,STUSPS,NAMELSADCO,STATE_NAME,LSAD,ALAND,AWATER
48,201,222401,1400000US48201222401,48201222401,2224.01,Census Tract 2224.01,TX,Harris County,Texas,CT,5056040,9683
48,061,014002,1400000US48061014002,48061014002,140.02,Census Tract 140.02,TX,Cameron County,Texas,CT,685150,0
48,201,333201,1400000US48201333201,48201333201,3332.01,Census Tract 3332.01,TX,Harris County,Texas,CT,1144385,0
48,201,331400,1400000US48201331400,48201331400,3314,Census Tract 3314,TX,Harris County,Texas,CT,1557752,13166
48,201,320800,1400000US48201320800,48201320800,3208,Census Tract 3208,TX,Harris County,Texas,CT,2921629,0
48,201,231400,1400000US48201231400,48201231400,2314,Census Tract 2314,TX,Harris County,Texas,CT,3347013,16002
48,315,950100,1400000US48315950100,48315950100,9501,Census Tract 9501,TX,Marion County,Texas,CT,477251860,31463571
48,201,233002,1400000US48201233002,48201233002,2330.02,Census Tract 2330.02,TX,Harris County,Texas,CT,1726150,0
48,029,171924,1400000US48029171924,48029171924,1719.24,Census Tract 1719.24,TX,Bexar County,Texas,CT,4694228,24970
48,029,191504,1400000US48029191504,48029191504,1915.04,Census Tract 1915.04,TX,Bexar County,Texas,CT,5140144,11744
48,201,433003,1400000US48201433003,48201433003,4330.03,Census Tract 4330.03,TX,Harris County,Texas,CT,925070,0
48,201,552103,1400000US48201552103,48201552103,5521.03,Census Tract 5521.03,TX,Harris County,Texas,CT,1560441,0
48,201,230100,1400000US48201230100,48201230100,2301,Census Tract 2301,TX,Harris County,Texas,CT,1363626,1056
48,201,310200,1400000US48201310200,48201310200,3102,Census Tract 3102,TX,Harris County,Texas,CT,1866749,0
48,201,452900,1400000US48201452900,48201452900,4529,Census Tract 4529,TX,Harris County,Texas,CT,1314494,727
48,201,433201,1400000US48201433201,48201433201,4332.01,Census Tract 4332.01,TX,Harris County,Texas,CT,1096309,0
48,113,018127,1400000US48113018127,48113018127,181.27,Census Tract 181.27,TX,Dallas County,Texas,CT,1337269,0
48,113,001203,1400000US48113001203,48113001203,12.03,Census Tract 12.03,TX,Dallas County,Texas,CT,479384,0
48,141,004106,1400000US48141004106,48141004106,41.06,Census Tract 41.06,TX,El Paso County,Texas,CT,2789298,0
48,029,170600,1400000US48029170600,48029170600,1706,Census Tract 1706,TX,Bexar County,Texas,CT,1942373,0
48,029,171903,1400000US48029171903,48029171903,1719.03,Census Tract 1719.03,TX,Bexar County,Texas,CT,3230423,1510
48,355,001500,1400000US48355001500,48355001500,15,Census Tract 15,TX,Nueces County,Texas,CT,1713421,0
48,029,190200,1400000US48029190200,48029190200,1902,Census Tract 1902,TX,Bexar County,Texas,CT,2254378,0
48,029,180201,1400000US48029180201,48029180201,1802.01,Census Tract 1802.01,TX,Bexar County,Texas,CT,1999125,0
48,029,170900,1400000US48029170900,48029170900,1709,Census Tract 1709,TX,Bexar County,Texas,CT,1844410,13947
48,491,020410,1400000US48491020410,48491020410,204.10,Census Tract 204.10,TX,Williamson County,Texas,CT,2675540,1128
48,113,012400,1400000US48113012400,48113012400,124,Census Tract 124,TX,Dallas County,Texas,CT,3053580,0
48,113,019020,1400000US48113019020,48113019020,190.20,Census Tract 190.20,TX,Dallas County,Texas,CT,2469707,14819
48,113,014306,1400000US48113014306,48113014306,143.06,Census Tract 143.06,TX,Dallas County,Texas,CT,2318078,0
48,113,013726,1400000US48113013726,48113013726,137.26,Census Tract 137.26,TX,Dallas County,Texas,CT,1585064,8702
48,215,022502,1400000US48215022502,48215022502,225.02,Census Tract 225.02,TX,Hidalgo County,Texas,CT,8882461,189271
48,029,130600,1400000US48029130600,48029130600,1306,Census Tract 1306,TX,Bexar County,Texas,CT,2035045,0
48,029,121809,1400000US48029121809,48029121809,1218.09,Census Tract 1218.09,TX,Bexar County,Texas,CT,1967458,0
48,029,110600,1400000US48029110600,48029110600,1106,Census Tract 1106,TX,Bexar County,Texas,CT,1976489,11034
48,135,001900,1400000US48135001900,48135001900,19,Census Tract 19,TX,Ector County,Texas,CT,3574434,0
48,491,021100,1400000US48491021100,48491021100,211,Census Tract 211,TX,Williamson County,Texas,CT,2336664,4719
48,121,021202,1400000US48121021202,48121021202,212.02,Census Tract 212.02,TX,Denton County,Texas,CT,3988004,0
48,121,021621,1400000US48121021621,48121021621,216.21,Census Tract 216.21,TX,Denton County,Texas,CT,3992381,33574
48,085,031660,1400000US48085031660,48085031660,316.60,Census Tract 316.60,TX,Collin County,Texas,CT,1384504,306
48,125,950300,1400000US48125950300,48125950300,9503,Census Tract 9503,TX,Dickens County,Texas,CT,2335454676,9057848
48,195,950300,1400000US48195950300,48195950300,9503,Census Tract 9503,TX,Hansford County,Texas,CT,834841461,696246
48,249,950400,1400000US48249950400,48249950400,9504,Census Tract 9504,TX,Jim Wells County,Texas,CT,6874295,0
48,303,010302,1400000US48303010302,48303010302,103.02,Census Tract 103.02,TX,Lubbock County,Texas,CT,8077858,39956
48,349,970600,1400000US48349970600,48349970600,9706,Census Tract 9706,TX,Navarro County,Texas,CT,430957948,44190460
48,397,040503,1400000US48397040503,48397040503,405.03,Census Tract 405.03,TX,Rockwall County,Texas,CT,9641325,282284
48,423,000400,1400000US48423000400,48423000400,4,Census Tract 4,TX,Smith County,Texas,CT,2767091,0
48,409,010800,1400000US48409010800,48409010800,108,Census Tract 108,TX,San Patricio County,Texas,CT,17445880,0
48,439,105513,1400000US48439105513,48439105513,1055.13,Census Tract 1055.13,TX,Tarrant County,Texas,CT,1436477,0
48,113,014134,1400000US48113014134,48113014134,141.34,Census Tract 141.34,TX,Dallas County,Texas,CT,2372406,225379
48,201,330301,1400000US48201330301,48201330301,3303.01,Census Tract 3303.01,TX,Harris County,Texas,CT,3185170,3058
48,167,722200,1400000US48167722200,48167722200,7222,Census Tract 7222,TX,Galveston County,Texas,CT,2031923,0
48,167,725100,1400000US48167725100,48167725100,7251,Census Tract 7251,TX,Galveston County,Texas,CT,801882,0
48,301,950100,1400000US48301950100,48301950100,9501,Census Tract 9501,TX,Loving County,Texas,CT,1732230053,19981167
48,225,950600,1400000US48225950600,48225950600,9506,Census Tract 9506,TX,Houston County,Texas,CT,462165991,542890
48,487,950300,1400000US48487950300,48487950300,9503,Census Tract 9503,TX,Wilbarger County,Texas,CT,2418817337,18065231
48,441,011600,1400000US48441011600,48441011600,116,Census Tract 116,TX,Taylor County,Texas,CT,1870324,0
48,377,950100,1400000US48377950100,48377950100,9501,Census Tract 9501,TX,Presidio County,Texas,CT,6796350213,1639941
48,167,720506,1400000US48167720506,48167720506,7205.06,Census Tract 7205.06,TX,Galveston County,Texas,CT,2695892,48458
48,027,023002,1400000US48027023002,48027023002,230.02,Census Tract 230.02,TX,Bell County,Texas,CT,3998522,5687
48,027,022503,1400000US48027022503,48027022503,225.03,Census Tract 225.03,TX,Bell County,Texas,CT,4696882,6245
48,439,113943,1400000US48439113943,48439113943,1139.43,Census Tract 1139.43,TX,Tarrant County,Texas,CT,5579961,8327
48,397,040303,1400000US48397040303,48397040303,403.03,Census Tract 403.03,TX,Rockwall County,Texas,CT,3383676,6135657
48,303,010414,1400000US48303010414,48303010414,104.14,Census Tract 104.14,TX,Lubbock County,Texas,CT,857664,0
48,303,010419,1400000US48303010419,48303010419,104.19,Census Tract 104.19,TX,Lubbock County,Texas,CT,26604620,153899
48,303,001807,1400000US48303001807,48303001807,18.07,Census Tract 18.07,TX,Lubbock County,Texas,CT,1359301,50659
48,121,021530,1400000US48121021530,48121021530,215.30,Census Tract 215.30,TX,Denton County,Texas,CT,2702880,0
48,121,021538,1400000US48121021538,48121021538,215.38,Census Tract 215.38,TX,Denton County,Texas,CT,3592371,35828
48,121,021649,1400000US48121021649,48121021649,216.49,Census Tract 216.49,TX,Denton County,Texas,CT,1863379,65989
48,121,020119,1400000US48121020119,48121020119,201.19,Census Tract 201.19,TX,Denton County,Texas,CT,2096444,109818
48,085,031628,1400000US48085031628,48085031628,316.28,Census Tract 316.28,TX,Collin County,Texas,CT,1904531,0
48,257,050209,1400000US48257050209,48257050209,502.09,Census Tract 502.09,TX,Kaufman County,Texas,CT,11097825,113394
48,157,673006,1400000US48157673006,48157673006,6730.06,Census Tract 6730.06,TX,Fort Bend County,Texas,CT,7609415,459277
48,157,672004,1400000US48157672004,48157672004,6720.04,Census Tract 6720.04,TX,Fort Bend County,Texas,CT,2888222,5805
48,157,670801,1400000US48157670801,48157670801,6708.01,Census Tract 6708.01,TX,Fort Bend County,Texas,CT,4796462,61470
48,439,114011,1400000US48439114011,48439114011,1140.11,Census Tract 1140.11,TX,Tarrant County,Texas,CT,3594325,0
48,439,123301,1400000US48439123301,48439123301,1233.01,Census Tract 1233.01,TX,Tarrant County,Texas,CT,2528565,99389
48,061,012404,1400000US48061012404,48061012404,124.04,Census Tract 124.04,TX,Cameron County,Texas,CT,24069144,89091
48,061,011401,1400000US48061011401,48061011401,114.01,Census Tract 114.01,TX,Cameron County,Texas,CT,28691295,555616
48,061,010204,1400000US48061010204,48061010204,102.04,Census Tract 102.04,TX,Cameron County,Texas,CT,2991815,0
48,491,020606,1400000US48491020606,48491020606,206.06,Census Tract 206.06,TX,Williamson County,Texas,CT,4062914,120029
48,491,020341,1400000US48491020341,48491020341,203.41,Census Tract 203.41,TX,Williamson County,Texas,CT,4350149,106101
48,201,233104,1400000US48201233104,48201233104,2331.04,Census Tract 2331.04,TX,Harris County,Texas,CT,803572,0
48,201,221701,1400000US48201221701,48201221701,2217.01,Census Tract 2217.01,TX,Harris County,Texas,CT,2892938,4338
48,201,534102,1400000US48201534102,48201534102,5341.02,Census Tract 5341.02,TX,Harris County,Texas,CT,4935881,69591
48,201,521201,1400000US48201521201,48201521201,5212.01,Census Tract 5212.01,TX,Harris County,Texas,CT,481055,0
48,201,454801,1400000US48201454801,48201454801,4548.01,Census Tract 4548.01,TX,Harris County,Texas,CT,1237839,5076
48,201,551704,1400000US48201551704,48201551704,5517.04,Census Tract 5517.04,TX,Harris County,Texas,CT,2119610,8011
48,201,511004,1400000US48201511004,48201511004,5110.04,Census Tract 5110.04,TX,Harris County,Texas,CT,1035081,17308
48,201,312603,1400000US48201312603,48201312603,3126.03,Census Tract 3126.03,TX,Harris County,Texas,CT,1019182,3430
48,201,253101,1400000US48201253101,48201253101,2531.01,Census Tract 2531.01,TX,Harris County,Texas,CT,2865941,32694
48,201,314402,1400000US48201314402,48201314402,3144.02,Census Tract 3144.02,TX,Harris County,Texas,CT,1898789,6682
48,201,241105,1400000US48201241105,48201241105,2411.05,Census Tract 2411.05,TX,Harris County,Texas,CT,1872406,0
48,201,410502,1400000US48201410502,48201410502,4105.02,Census Tract 4105.02,TX,Harris County,Texas,CT,548346,0
48,201,980700,1400000US48201980700,48201980700,9807,Census Tract 9807,TX,Harris County,Texas,CT,1255604,48203
48,201,340502,1400000US48201340502,48201340502,3405.02,Census Tract 3405.02,TX,Harris County,Texas,CT,768773,0
48,201,452001,1400000US48201452001,48201452001,4520.01,Census Tract 4520.01,TX,Harris County,Texas,CT,1081951,0
48,201,432805,1400000US48201432805,48201432805,4328.05,Census Tract 4328.05,TX,Harris County,Texas,CT,880828,0
48,201,452501,1400000US48201452501,48201452501,4525.01,Census Tract 4525.01,TX,Harris County,Texas,CT,2036350,0
48,201,333801,1400000US48201333801,48201333801,3338.01,Census Tract 3338.01,TX,Harris County,Texas,CT,5143216,77750
48,167,721402,1400000US48167721402,48167721402,7214.02,Census Tract 7214.02,TX,Galveston County,Texas,CT,1369823,63610
48,201,312502,1400000US48201312502,48201312502,3125.02,Census Tract 3125.02,TX,Harris County,Texas,CT,809594,0
48,201,452102,1400000US48201452102,48201452102,4521.02,Census Tract 4521.02,TX,Harris County,Texas,CT,192195,0
48,201,314005,1400000US48201314005,48201314005,3140.05,Census Tract 3140.05,TX,Harris County,Texas,CT,772734,0
48,201,431503,1400000US48201431503,48201431503,4315.03,Census Tract 4315.03,TX,Harris County,Texas,CT,304561,0
48,201,554806,1400000US48201554806,48201554806,5548.06,Census Tract 5548.06,TX,Harris County,Texas,CT,4482793,8948
48,121,020320,1400000US48121020320,48121020320,203.20,Census Tract 203.20,TX,Denton County,Texas,CT,52017754,76444
48,073,950100,1400000US48073950100,48073950100,9501,Census Tract 9501,TX,Cherokee County,Texas,CT,451545809,6528018
48,339,693904,1400000US48339693904,48339693904,6939.04,Census Tract 6939.04,TX,Montgomery County,Texas,CT,936444,0
48,339,693701,1400000US48339693701,48339693701,6937.01,Census Tract 6937.01,TX,Montgomery County,Texas,CT,9663568,2411960
48,375,010100,1400000US48375010100,48375010100,101,Census Tract 101,TX,Potter County,Texas,CT,989336,1112
48,029,120601,1400000US48029120601,48029120601,1206.01,Census Tract 1206.01,TX,Bexar County,Texas,CT,1238166,1750
48,007,950302,1400000US48007950302,48007950302,9503.02,Census Tract 9503.02,TX,Aransas County,Texas,CT,6193570,8441
48,485,013201,1400000US48485013201,48485013201,132.01,Census Tract 132.01,TX,Wichita County,Texas,CT,5919149,0
48,485,013503,1400000US48485013503,48485013503,135.03,Census Tract 135.03,TX,Wichita County,Texas,CT,5350045,0
48,249,950302,1400000US48249950302,48249950302,9503.02,Census Tract 9503.02,TX,Jim Wells County,Texas,CT,2260832,0
48,233,950502,1400000US48233950502,48233950502,9505.02,Census Tract 9505.02,TX,Hutchinson County,Texas,CT,689289797,10053074
48,453,041300,1400000US48453041300,48453041300,413,Census Tract 413,TX,Travis County,Texas,CT,2360349,0
48,453,001311,1400000US48453001311,48453001311,13.11,Census Tract 13.11,TX,Travis County,Texas,CT,1106338,65346
48,453,040300,1400000US48453040300,48453040300,403,Census Tract 403,TX,Travis County,Texas,CT,3557836,0
48,453,040500,1400000US48453040500,48453040500,405,Census Tract 405,TX,Travis County,Texas,CT,2577537,0
48,453,033400,1400000US48453033400,48453033400,334,Census Tract 334,TX,Travis County,Texas,CT,2006660,0
48,183,000202,1400000US48183000202,48183000202,2.02,Census Tract 2.02,TX,Gregg County,Texas,CT,16293816,28785
48,355,006205,1400000US48355006205,48355006205,62.05,Census Tract 62.05,TX,Nueces County,Texas,CT,72341409,505144700
48,355,001906,1400000US48355001906,48355001906,19.06,Census Tract 19.06,TX,Nueces County,Texas,CT,2585890,0
48,141,003904,1400000US48141003904,48141003904,39.04,Census Tract 39.04,TX,El Paso County,Texas,CT,1592822,25355
48,141,010412,1400000US48141010412,48141010412,104.12,Census Tract 104.12,TX,El Paso County,Texas,CT,3650945,0
48,113,009204,1400000US48113009204,48113009204,92.04,Census Tract 92.04,TX,Dallas County,Texas,CT,1595424,44160
48,113,009001,1400000US48113009001,48113009001,90.01,Census Tract 90.01,TX,Dallas County,Texas,CT,2604843,0
48,113,019102,1400000US48113019102,48113019102,191.02,Census Tract 191.02,TX,Dallas County,Texas,CT,3011501,0
48,113,007206,1400000US48113007206,48113007206,72.06,Census Tract 72.06,TX,Dallas County,Texas,CT,498795,0
48,113,007831,1400000US48113007831,48113007831,78.31,Census Tract 78.31,TX,Dallas County,Texas,CT,200959,0
48,113,014154,1400000US48113014154,48113014154,141.54,Census Tract 141.54,TX,Dallas County,Texas,CT,1226037,0
48,113,000610,1400000US48113000610,48113000610,6.10,Census Tract 6.10,TX,Dallas County,Texas,CT,390016,0
48,113,019048,1400000US48113019048,48113019048,190.48,Census Tract 190.48,TX,Dallas County,Texas,CT,1366034,0
48,113,014317,1400000US48113014317,48113014317,143.17,Census Tract 143.17,TX,Dallas County,Texas,CT,356668,4282
48,113,000609,1400000US48113000609,48113000609,6.09,Census Tract 6.09,TX,Dallas County,Texas,CT,625532,0
48,439,110903,1400000US48439110903,48439110903,1109.03,Census Tract 1109.03,TX,Tarrant County,Texas,CT,2042966,21812
48,439,111571,1400000US48439111571,48439111571,1115.71,Census Tract 1115.71,TX,Tarrant County,Texas,CT,2558897,0
48,365,950300,1400000US48365950300,48365950300,9503,Census Tract 9503,TX,Panola County,Texas,CT,290894338,1449889
48,037,010700,1400000US48037010700,48037010700,107,Census Tract 107,TX,Bowie County,Texas,CT,6455893,25589
48,209,010307,1400000US48209010307,48209010307,103.07,Census Tract 103.07,TX,Hays County,Texas,CT,1400277,0
48,439,106525,1400000US48439106525,48439106525,1065.25,Census Tract 1065.25,TX,Tarrant County,Texas,CT,1346236,113591
48,439,113920,1400000US48439113920,48439113920,1139.20,Census Tract 1139.20,TX,Tarrant County,Texas,CT,2431973,0
48,085,030542,1400000US48085030542,48085030542,305.42,Census Tract 305.42,TX,Collin County,Texas,CT,5505492,2418
48,085,032016,1400000US48085032016,48085032016,320.16,Census Tract 320.16,TX,Collin County,Texas,CT,2802707,16639
48,085,031721,1400000US48085031721,48085031721,317.21,Census Tract 317.21,TX,Collin County,Texas,CT,763967,0
48,085,031334,1400000US48085031334,48085031334,313.34,Census Tract 313.34,TX,Collin County,Texas,CT,2838074,78240
48,303,001602,1400000US48303001602,48303001602,16.02,Census Tract 16.02,TX,Lubbock County,Texas,CT,2432814,101950
48,215,023516,1400000US48215023516,48215023516,235.16,Census Tract 235.16,TX,Hidalgo County,Texas,CT,23512631,715970
48,215,020206,1400000US48215020206,48215020206,202.06,Census Tract 202.06,TX,Hidalgo County,Texas,CT,3883107,0
48,201,233101,1400000US48201233101,48201233101,2331.01,Census Tract 2331.01,TX,Harris County,Texas,CT,1720704,0
48,201,423402,1400000US48201423402,48201423402,4234.02,Census Tract 4234.02,TX,Harris County,Texas,CT,1534080,0
48,215,022108,1400000US48215022108,48215022108,221.08,Census Tract 221.08,TX,Hidalgo County,Texas,CT,1381088,0
48,041,001704,1400000US48041001704,48041001704,17.04,Census Tract 17.04,TX,Brazos County,Texas,CT,1427583,0
48,113,009101,1400000US48113009101,48113009101,91.01,Census Tract 91.01,TX,Dallas County,Texas,CT,3393611,0
48,113,019023,1400000US48113019023,48113019023,190.23,Census Tract 190.23,TX,Dallas County,Texas,CT,2742350,9595
48,113,014502,1400000US48113014502,48113014502,145.02,Census Tract 145.02,TX,Dallas County,Texas,CT,1997685,0
48,113,006302,1400000US48113006302,48113006302,63.02,Census Tract 63.02,TX,Dallas County,Texas,CT,1646368,0
48,121,021729,1400000US48121021729,48121021729,217.29,Census Tract 217.29,TX,Denton County,Texas,CT,1411133,0
48,029,172003,1400000US48029172003,48029172003,1720.03,Census Tract 1720.03,TX,Bexar County,Texas,CT,3417168,0
48,029,121906,1400000US48029121906,48029121906,1219.06,Census Tract 1219.06,TX,Bexar County,Texas,CT,6442256,893
